url,hash,content-type,length,isFetch
"https://moha.gov.vn/Publishing_Resources/font-bnv/roboto/KFOmCnqEu92Fr1Mu7GxKOzY.woff2","3c23eb02de6b34e30f18cfb7167abd81a2cedfd1da60dfcb71989517ab3fb431","application/font-woff2","11872","false"
"https://moha.gov.vn/Publishing_Resources/font-bnv/roboto/KFOlCnqEu92Fr1MmWUlfChc4EsA.woff2","fc66f942651a9fe1a598770d3d896529dcd7a03d02f40655451513093103e61b","application/font-woff2","11824","false"
"https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/bg-border-2v1.jpg","ed4bd55b74b41d13d6f5c30fb7a8876ed8ef1b044a49475bdb13444ee441f593","image/jpeg","209","false"
"https://moha.gov.vn/Publishing_Resources/font-bnv/roboto/KFOlCnqEu92Fr1MmWUlfCxc4EsA.woff2","4ec57f2a80b91090971b83970230ca09ab3568c5f5b224896ca9aa6180a76aa9","application/font-woff2","5548","false"
"https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/font-bnv/utm/UTMAvo.woff2","c98667948c71de1d1f302986ac06d2537c762862afb3c3cac3b34b79105ae502","application/font-woff2","12876","false"
"https://moha.gov.vn/UserControls/Publishing/News/pGenHtmlDataTabNew.aspx","c95351aa5374f5b91824715d83f084c8f49509b5dcfbc3d36fdb570a2f6a3d06","text/html; charset=utf-8","9386","false"
"https://moha.gov.vn/UserControls/Publishing/News/pGenHtmlDataTabNew.aspx","e89024d3c5875db4bd9c735de400e316e45cc1d6b1b14739bd9eb3fccc0563f1","text/html; charset=utf-8","10729","false"
"https://moha.gov.vn/Publishing_Resources/font-bnv/roboto/KFOlCnqEu92Fr1MmEU9fBBc4.woff2","b019538234514166ec7665359d097403358f8a4c991901983922fb4d56989f1e","application/font-woff2","15920","false"
"https://moha.gov.vn/Publishing_Resources/font-bnv/roboto/KFOlCnqEu92Fr1MmEU9fChc4EsA.woff2","7f1c829b0c90fd664a03bb714a74f7d35d9e38ee1687104abc8ad5bd9c8ccb6c","application/font-woff2","11800","false"
"https://moha.gov.vn/Publishing_Resources/font-bnv/roboto/KFOlCnqEu92Fr1MmEU9fCxc4EsA.woff2","0948409a22b5979aa7e1ec20da9e61f12e7d403800b541ece053881bd2542b70","application/font-woff2","5604","false"
"https://moha.gov.vn/UserControls/Publishing/VanBan/pGenHtmlDataGioiThieuVanBanHome.aspx","daa5e872c818902f8121f355533675979b14fb86469ccead59ae40f96d1ee1a6","text/html; charset=utf-8","3961","false"
"https://moha.gov.vn/UserControls/Publishing/HoiDap/pGenHtmlDataHoiDap.aspx","40ac818d097889be06a5a65a5c269290ffd3034450fef1edd95df8d3f32f13c1","text/html; charset=utf-8","13632","false"
"https://moha.gov.vn/UserControls/Publishing/HoiDap/pGenHtmlDataHoiDap.aspx","2aacf18ac73ac1e41dacdd5a76118514add6794baa8e6222fcd9f4e6985dd86e","text/html; charset=utf-8","11458","false"
"https://moha.gov.vn/UserControls/Publishing/VanBan/pGenHtmlDataGioiThieuVanBanHome.aspx","a9259c550f25a5618620d46d468fdfa30c1aba00f47a247e8ae846e2fb20da67","text/html; charset=utf-8","2562","false"
"https://moha.gov.vn/UserControls/Publishing/Online/ListView.aspx","1ba0bfaabdb3599e1033999e3e3a11453f158c72e59342529734fe704baf6b7b","text/html; charset=utf-8","370","false"
"https://moha.gov.vn/UserControls/Publishing/News/pGenHtmlDataTabNew.aspx","5f1d79886db32a312673be38f32cbc8dc6e0a0a60f3c8b3f0f0dc645de60c5b3","text/html; charset=utf-8","3869","false"
"https://moha.gov.vn/UserControls/Publishing/VanBan/DuThao/pGenHtmlDataDuThaoHome.aspx","6e0c5a653227aaea2ebe4639a5105c926990aa8abda4b6aca78a28310b1bad78","text/html; charset=utf-8","5906","false"
"https://moha.gov.vn/UserControls/Publishing/VanBan/pGenHtmlDataGioiThieuVanBanHome.aspx","1114909afd30bac06eba417fc65ea0ac194525c7131d6bbee0cbe531e67068dd","text/html; charset=utf-8","2468","false"
"https://moha.gov.vn/UserControls/Publishing/Video/pGenHtmlVideoHome.aspx","e1e8f2935e1fddda31370ca6dc36109e0f72c935dfb809ec1fee822a8f7aa6db","text/html; charset=utf-8","15279","false"
"data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4KPHN2ZyB2ZXJzaW9uPSIxLjEiIGlkPSJMYXllcl8xIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHhtbG5zOnhsaW5rPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hsaW5rIiB4PSIwcHgiIHk9IjBweCIKCSB2aWV3Qm94PSIwIDAgMjQgMjQiIHN0eWxlPSJlbmFibGUtYmFja2dyb3VuZDpuZXcgMCAwIDI1NSAyNTU7IiB4bWw6c3BhY2U9InByZXNlcnZlIiBmaWxsPSJXaW5kb3ciPgo8Zz4KCTxjaXJjbGUgY3g9IjEyIiBjeT0iNiIgcj0iMiIvPgoJPGNpcmNsZSBjeD0iMTIiIGN5PSIxMiIgcj0iMiIvPgoJPGNpcmNsZSBjeD0iMTIiIGN5PSIxOCIgcj0iMiIvPgo8L2c+Cjwvc3ZnPgo=","717f6bb5f6cc69c444f54376a72dee0ca7968b2a12e7c9475247ec85c0e75a53","image/svg+xml","380","false"
"data:image/svg+xml;base64,PHN2ZyBmaWxsPSJXaW5kb3ciIGhlaWdodD0iMjQiIHZpZXdCb3g9IjAgMCAyNCAyNCIgd2lkdGg9IjI0IiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPgogICAgPHBhdGggZD0iTTggNXYxNGwxMS03eiIvPgogICAgPHBhdGggZD0iTTAgMGgyNHYyNEgweiIgZmlsbD0ibm9uZSIvPgo8L3N2Zz4K","d692a67352a3dfa80010c86a62761cfff05c0b1086618106a8576cc45a6a8115","image/svg+xml","177","false"
"data:image/svg+xml;base64,PHN2ZyBmaWxsPSJXaW5kb3ciIGhlaWdodD0iMjQiIHZpZXdCb3g9IjAgMCAyNCAyNCIgd2lkdGg9IjI0IiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPgogICAgPHBhdGggZD0iTTMgOXY2aDRsNSA1VjRMNyA5SDN6bTEzLjUgM2MwLTEuNzctMS4wMi0zLjI5LTIuNS00LjAzdjguMDVjMS40OC0uNzMgMi41LTIuMjUgMi41LTQuMDJ6TTE0IDMuMjN2Mi4wNmMyLjg5Ljg2IDUgMy41NCA1IDYuNzFzLTIuMTEgNS44NS01IDYuNzF2Mi4wNmM0LjAxLS45MSA3LTQuNDkgNy04Ljc3cy0yLjk5LTcuODYtNy04Ljc3eiIvPgogICAgPHBhdGggZD0iTTAgMGgyNHYyNEgweiIgZmlsbD0ibm9uZSIvPgo8L3N2Zz4K","145287b36883dd3061ca7aa9229a8fa9ace2cccd50e0382b4b6201f3916b57c5","image/svg+xml","351","false"
"data:image/svg+xml;base64,PHN2ZyBmaWxsPSJXaW5kb3ciIGhlaWdodD0iMjQiIHZpZXdCb3g9IjAgMCAyNCAyNCIgd2lkdGg9IjI0IiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPgogICAgPHBhdGggZD0iTTAgMGgyNHYyNEgweiIgZmlsbD0ibm9uZSIvPgogICAgPHBhdGggZD0iTTcgMTRINXY1aDV2LTJIN3YtM3ptLTItNGgyVjdoM1Y1SDV2NXptMTIgN2gtM3YyaDV2LTVoLTJ2M3pNMTQgNXYyaDN2M2gyVjVoLTV6Ii8+Cjwvc3ZnPgo=","1f4513a435d6a3047d20a50c1e7d4263de42146c74be227f774b5e82e6357e75","image/svg+xml","242","false"
"https://moha.gov.vn/UserControls/Publishing/QuangCao/pGenHtmlDataQCTopRight.aspx","a59ff0b11fa0a3835fff30f56a0343516f05348e3120b430024b64b477ff10bc","text/html; charset=utf-8","1797","false"
"https://moha.gov.vn/UserControls/Publishing/ParIndex/AjaxView.aspx","1c984285f50773abfd92b065eda7983af76a8d7ae4d093b40f2d93341e7c351d","text/html; charset=utf-8","5761","false"
"https://moha.gov.vn/UserControls/Publishing/QuangCao/pGenHtmlDataQCTopRight.aspx","283a1588ff5fbb5aacb3b2e1d46dc28cbbdc76fc114ef398e4b9beb07c30c325","text/html; charset=utf-8","478","false"
"https://moha.gov.vn/UserControls/Publishing/QuangCao/pGenHtmlDataQCTopRight.aspx","4abc774f4dd1baebd7246ea95f81c5397825d15d4cf85d91bbb560f177bcd201","text/html; charset=utf-8","230","false"
"https://moha.gov.vn/knd/qc/PublishingImages/Nam2022/botruong.jpg","05723eaa97abe76872f99ad8c4729e4ea87d1ce0721309cbad83b5a76f0f36d7","image/jpeg","38424","false"
"https://moha.gov.vn/UserControls/Publishing/ParIndex/AjaxView.aspx","6197b0030501b7340b2647aca54b592c94249bfbdc865a8288ebc75ef6959820","text/html; charset=utf-8","4217","false"
"https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/bg-news.png","0cccf9cfbf31966e602ef3d6e0d5d96ef77824b52ec42682405e394e6210376a","image/png","9932","false"
"https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/bg-border.png","826b3be20301cdc29c6604750190be639a9259f1ce9ca312e8435f34f23a09e5","image/png","31213","false"
"https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/11-12-14-22-06-2023-phone_foot.png","ea79d40c636ea846f38a0c32f84da73e85e9829692dd09906f31aa7b0163944b","image/png","3181","false"
