timestamp,type,url,status
"1428","Request","https://haiphong.gov.vn/ScriptResource.axd?d=mbGZm65DzNC0tMTq0ElbcSxwZBbcTMje4_l1kOG7BOrCsE7d0TsNa_Vo0YjvcJbhTmuHfylJeRMCwlxGyD3tuWdrauW9rmG6xL4KfbLVt3e4fbkjgOBN5hL0fQbmzdgvCa8G63ABn7y2DrTwOytKfQ2&t=ffffffffdb75e8fc","Sent"
"1428","Request","https://haiphong.gov.vn/ScriptResource.axd?d=86EhAqQjfuMKlbK4FWyenAK5ODOD2T79gDgTqQyMx0PBLMlKe_vrHu5UAUv5srasmQU04M0q6aWZToUwxhALJVqKUv4ntwbztQ0znJWTdJT8y5Gmr0D9HnIuV6UnSF4n01sGeAju3e4tVtWALIMXcXamstBCEvKd3oR1BG_B0p01&t=ffffffffdb75e8fc","Sent"
"1429","Request","https://haiphong.gov.vn/ScriptResource.axd?d=hnK2W82KRFfF7GBe-cfZ6tsrOQ7hA61QYaQYVwSzkcBRGFaHzAG7H3-ZyoZ8eo0fZUWiKdBpWYr6OVLxledPfdbiTIqDOjlhHHl4DkL91kI1oxXyKAN4IS5ktPJ0dUD0JJufphYtApqSDnINAbOavw2&t=ffffffffdb75e8fc","Sent"
"1430","Request","https://haiphong.gov.vn/ScriptResource.axd?d=VAoao3V0Em1AmKblq5dVU0VF7Gec_-oyT3BxktdzFpaly7VECbV1-6t9kVmkQs-xsB9wTs25-jC_QApIgoATq5LedR4TjoRGqihzjF-Lr_y_UZYwDTy5LNw0IKHYyKMLoXN2aEA85wNnYLcZXRNVB9VpbPolLDa6pdrJGOzZ8Xs1&t=ffffffffdb75e8fc","Sent"
"1431","Request","https://haiphong.gov.vn/ScriptResource.axd?d=uZyysmNAhs23bID72ZUaSh47cL0P1CbX8_8qm2sxSryscBkfB24NxS8vUD5vHZiDxDizgjKxML0D1DahcYvUAT6PwtXHbR7bRHCU1EmKjurMLUpu2vj6YYwwYNrOAwYOQL4lMLWDjxwT-9FLDD2f9-X3V8JXUXjq5OhOC3oKTtc1&t=ffffffffdb75e8fc","Sent"
"1432","Request","https://haiphong.gov.vn/ScriptResource.axd?d=CKWp3hTbfUbZoJvrOz6P-w2JfX_Y9oBMxfksiDsuqSopPCnNR7tLlPVVPps234T1D9NIAUsanx5yVjdPsM3wQAwU286WZ7nSSyeK804yOA3OelqrJrqvzRaIZMKTaoG8cwiqWjO-o81NN8InGOLY-w2&t=ffffffffdb75e8fc","Sent"
"1433","Request","https://haiphong.gov.vn/ScriptResource.axd?d=onec4cz-_1nbl1vDeOhfe2fHzNYpdBlwFcFB_ZGBEsgfgHVfi3bn1hURgwwxmtM3AxZB6TY1v3NVL3C3hLv6AUTjIYaWekemTwdaQ-Vt0L9X0I9Zxlv1EtnSKcDcKdyui3bNMUbMdxA1FX6Nz8C2UPIZksMiyWX_af8wOPzaynM1&t=ffffffffdb75e8fc","Sent"
"1433","Request","https://haiphong.gov.vn/ScriptResource.axd?d=wtNuOIy3fVfy_-PUDV53xrY2rkTg7TW5d6jjwY6RKMbmtrivH-nLbgvrrYNnJhGFTSUOMZ2DDGH_4OpXQ5cb60f-LFHwe0iZtfTLE-DA3XFuc3tb1tEx4Lr1hV-6B-gSx1WQALDdE_nKwtjqZ4lbRG5GpIEP8EIUhCTQI7K7wUQ1&t=ffffffffdb75e8fc","Sent"
"1435","Request","https://haiphong.gov.vn/ScriptResource.axd?d=cZvwkQdrztqupmttwVUXY_Zvj8Ts0C5xj-POVv9mKkcBSsEKh6mzSvck7PuUSjYgubXKTqsYhMeliWG51i_sG0U8t8BYqAU4g8YDX7mdYmSGot4TuPxDKEkYXPGdJ_7L-rnJQtcPFvrlxwDWmTF1-Q2&t=ffffffffdb75e8fc","Sent"
"1436","Request","https://haiphong.gov.vn/ScriptResource.axd?d=cmIcXiVJ__exjjpjrN730qPUHICTDar-BJUYBF4ybbTHbYaVRpOTYmR1a2oPEa1C4ox6zRcw3WF8qSDTBgm92DckMpf_5INZSJ1jal0r9h4mvcTodXZv56vAxkKW-jUho74p2XMiAf8Jszbt8K7GaQ2&t=ffffffffdb75e8fc","Sent"
"1437","Request","https://haiphong.gov.vn/ScriptResource.axd?d=-9rjE8XFv-zikiBdee7Rrqtd1JFMI5xsisEMfJ308qjrX-vuZoShSE94XbUt7wtEbb3kfwn3VBO5ejF8Z3dzOUTjHeIieZEGXt-rgBaKiI-A3uE7iZOLEzfysn_po6XdXKR_hIsajUkF1VzGFlNoavubyRFtphtXgbnG9Oq7Qt81&t=ffffffffdb75e8fc","Sent"
"1438","Request","https://haiphong.gov.vn/ScriptResource.axd?d=aoSSiMnLNTC20U5L7LFIKhBh1OWZuH4m_tFZRC6xnExc_Pf26V-Yzg85l9QJ7OiIW8dprWYOWGvOPoyQ7L5H2TqzS2PIrS_Z8oa0S9rKa6unKj3aVXbvue9aDvtlyRg674tllMzNJ1NaSfBs9OtC-P3Sw-qN23Pdd-xdE5hiI-81&t=ffffffffdb75e8fc","Sent"
"1438","Request","https://haiphong.gov.vn/ScriptResource.axd?d=eKZhdBAoDXLAsQys5JFN8jc1i589TlOddW9u00hlbkuV6iSJIunr-fxFNdma1jAGXipK80NfJNWmN8sL7MeeZwR6RVi4cSCWmc18oEspAJfM5c7F-TiUzYTzO3vDG9IJ-nBLwprW_esuMFDZ7RwQeC54frXzm4_VMJXqC4ahiw41&t=ffffffffdb75e8fc","Sent"
"1439","Request","https://haiphong.gov.vn/ScriptResource.axd?d=utaAJrK4EroNO-KNr3p19C0k82JasRmfWGlhqMu6EkN58Zqc11-ZlFNgpkgFAOFoHQt734Px4EMahKGjXS_2s3TRwuU1wbHOBGIBveAnFhwkfq0Z5LogR-5QydfMfCFancfkQI7z-m0fW6uGzyUWiA2&t=ffffffffdb75e8fc","Sent"
"1440","Request","https://haiphong.gov.vn/ScriptResource.axd?d=GiyGg6C7coGF_0YjOubjHfB-9Izmt8B870Axy7po_8ZtD7ENrbfQ2Rs-Pb7tZzSmT5HQgpfy2rFLVTsHJEOHOjU-vaOE8q_mQJHoQnz0m29zhkuxH8DinMYk7Xcyhkb62Oc97Nkg5jMyktdNUkoLAw2&t=ffffffffdb75e8fc","Sent"
"1441","Request","https://haiphong.gov.vn/ScriptResource.axd?d=VxtOoXYuGZUEZcJ30xmYHqNGJPkC8i39SdVnsL5RFn0x6a-AXSpSJ53bNYELDAnvq94AajbiQoRI05u847UCOPjWuB268ft1Z-ZrZxqK-LiA7Y1Uny5eChUqjlsfcqIQ9DgLF1zJq9sY6Gx4FMnYhA2&t=ffffffffdb75e8fc","Sent"
"1567","Response","https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/css/bootstrap.min.css","200"
"1822","Request","https://haiphong.gov.vn/SiteFolders/Root/1/icon/homeicon.png","Sent"
"1828","Request","https://haiphong.gov.vn/SiteFolders/Root/1/iconTracuu/lich.png","Sent"
"2423","Response","https://haiphong.gov.vn/tin-tuc-su-kien","200"
"2436","Response","https://haiphong.gov.vn/StyleSheet/jQueryUI/jquery-ui-1.8.css","200"
"2641","Response","https://haiphong.gov.vn/Scripts/jquery-ui.min.js","200"
"2682","Response","https://haiphong.gov.vn/StyleSheet/fontawesome/v5.10.0/all.css","200"
"2784","Response","https://haiphong.gov.vn/scripts/jquery-3.6.3.min.js","200"
"2826","Response","https://haiphong.gov.vn//themes/haiphong/panelstylesheet/top-onecolumn-footer/default.css?v=23","200"
"2823","Response","https://haiphong.gov.vn//themes/responsive/responsive.css?v=23","200"
"2827","Response","https://haiphong.gov.vn//themes/haiphong/uibanner/default.css?v=23","200"
"2828","Response","https://haiphong.gov.vn//themes/haiphong/uisinglesearch/default.css?v=23","200"
"2829","Response","https://haiphong.gov.vn//themes/haiphong/uidropdownmenu/default.css?v=23","200"
"2829","Response","https://haiphong.gov.vn//themes/haiphong/uimenunavigation/default.css?v=23","200"
"2835","Response","https://haiphong.gov.vn/Scripts/JDialog.js","200"
"2836","Response","https://haiphong.gov.vn/WebResource.axd?d=n0SajXQWxcrE3pxQG51FeSQmgEK-ra_21MtuJOsGY828-1lHpA1w1mxrGLHspGtOsW4E3kAWMMyfrKZ3eH-8G1J7PIBWy5Q2oOCtuZnyUdNw4ebCQlqIiYRas9kqTp3lV9Gzsn1AhGU_9srAv27FhUZ4R9S7xYwG2D68ljEIR0A1&t=638436937329235196","200"
